"title","fiscal_year","n","n_common","n_uncommon","common_mean","uncommon_mean","common_median","uncommon_median","gap","gap_dollars","uncommon_share","suppressed"
"ADMINISTRATIVE ACCOUNTANT",2014,112,99,13,,,,,,,0.116071428571429,TRUE
"ADMINISTRATIVE ACCOUNTANT",2015,114,100,14,,,,,,,0.12280701754386,TRUE
"ADMINISTRATIVE ACCOUNTANT",2016,122,106,16,,,,,,,0.131147540983607,TRUE
"ADMINISTRATIVE ACCOUNTANT",2017,117,96,21,,,,,,,0.17948717948718,TRUE
"ADMINISTRATIVE ACCOUNTANT",2018,116,100,16,,,,,,,0.137931034482759,TRUE
"ADMINISTRATIVE ACCOUNTANT",2019,114,97,17,,,,,,,0.149122807017544,TRUE
"ADMINISTRATIVE ACCOUNTANT",2020,119,99,20,,,,,,,0.168067226890756,TRUE
"ADMINISTRATIVE ACCOUNTANT",2021,109,93,16,,,,,,,0.146788990825688,TRUE
"ADMINISTRATIVE ACCOUNTANT",2022,124,105,19,,,,,,,0.153225806451613,TRUE
"ADMINISTRATIVE ACCOUNTANT",2023,166,133,33,109739.037593985,114589.090909091,106065,103943,-0.0441962443032377,-4850.05331510595,0.198795180722892,FALSE
"ADMINISTRATIVE ACCOUNTANT",2024,179,142,37,118469.957746479,119292.918918919,110032,108639,-0.00694658112566521,-822.961172440046,0.206703910614525,FALSE
"ADMINISTRATIVE ACCOUNTANT",2025,183,146,37,122731.719178082,123365.810810811,114338.5,115163,-0.00516648537945245,-634.091632728625,0.202185792349727,FALSE
"ADMINISTRATIVE ACTUARY",2014,6,6,0,,,,,,,0,TRUE
"ADMINISTRATIVE ACTUARY",2015,6,6,0,,,,,,,0,TRUE
"ADMINISTRATIVE ACTUARY",2016,7,7,0,,,,,,,0,TRUE
"ADMINISTRATIVE ACTUARY",2017,8,8,0,,,,,,,0,TRUE
"ADMINISTRATIVE ACTUARY",2018,11,11,0,,,,,,,0,TRUE
"ADMINISTRATIVE ACTUARY",2019,12,11,1,,,,,,,0.0833333333333333,TRUE
"ADMINISTRATIVE ACTUARY",2020,11,10,1,,,,,,,0.0909090909090909,TRUE
"ADMINISTRATIVE ACTUARY",2021,11,10,1,,,,,,,0.0909090909090909,TRUE
"ADMINISTRATIVE ACTUARY",2022,13,12,1,,,,,,,0.0769230769230769,TRUE
"ADMINISTRATIVE ACTUARY",2023,12,11,1,,,,,,,0.0833333333333333,TRUE
"ADMINISTRATIVE ACTUARY",2024,11,11,0,,,,,,,0,TRUE
"ADMINISTRATIVE ACTUARY",2025,11,11,0,,,,,,,0,TRUE
"ADMINISTRATIVE ARCHITECT",2014,64,63,1,,,,,,,0.015625,TRUE
"ADMINISTRATIVE ARCHITECT",2015,77,75,2,,,,,,,0.025974025974026,TRUE
"ADMINISTRATIVE ARCHITECT",2016,89,86,3,,,,,,,0.0337078651685393,TRUE
"ADMINISTRATIVE ARCHITECT",2017,97,94,3,,,,,,,0.0309278350515464,TRUE
"ADMINISTRATIVE ARCHITECT",2018,97,94,3,,,,,,,0.0309278350515464,TRUE
"ADMINISTRATIVE ARCHITECT",2019,87,81,6,,,,,,,0.0689655172413793,TRUE
"ADMINISTRATIVE ARCHITECT",2020,87,79,8,,,,,,,0.0919540229885057,TRUE
"ADMINISTRATIVE ARCHITECT",2021,86,78,8,,,,,,,0.0930232558139535,TRUE
"ADMINISTRATIVE ARCHITECT",2022,88,76,12,,,,,,,0.136363636363636,TRUE
"ADMINISTRATIVE ARCHITECT",2023,97,82,15,,,,,,,0.154639175257732,TRUE
"ADMINISTRATIVE ARCHITECT",2024,99,82,17,,,,,,,0.171717171717172,TRUE
"ADMINISTRATIVE ARCHITECT",2025,106,88,18,,,,,,,0.169811320754717,TRUE
"ADMINISTRATIVE ASSESSOR",2014,6,4,2,,,,,,,0.333333333333333,TRUE
"ADMINISTRATIVE ASSESSOR",2015,7,5,2,,,,,,,0.285714285714286,TRUE
"ADMINISTRATIVE ASSESSOR",2016,8,6,2,,,,,,,0.25,TRUE
"ADMINISTRATIVE ASSESSOR",2017,9,7,2,,,,,,,0.222222222222222,TRUE
"ADMINISTRATIVE ASSESSOR",2018,7,5,2,,,,,,,0.285714285714286,TRUE
"ADMINISTRATIVE ASSESSOR",2019,5,3,2,,,,,,,0.4,TRUE
"ADMINISTRATIVE ASSESSOR",2020,5,3,2,,,,,,,0.4,TRUE
"ADMINISTRATIVE ASSESSOR",2021,4,2,2,,,,,,,0.5,TRUE
"ADMINISTRATIVE ASSESSOR",2022,5,3,2,,,,,,,0.4,TRUE
"ADMINISTRATIVE ASSESSOR",2023,5,3,2,,,,,,,0.4,TRUE
"ADMINISTRATIVE ASSESSOR",2024,5,3,2,,,,,,,0.4,TRUE
"ADMINISTRATIVE ASSESSOR",2025,5,3,2,,,,,,,0.4,TRUE
"ADMINISTRATIVE ASSISTANT",2014,76,69,7,,,,,,,0.0921052631578947,TRUE
"ADMINISTRATIVE ASSISTANT",2015,75,69,6,,,,,,,0.08,TRUE
"ADMINISTRATIVE ASSISTANT",2016,74,68,6,,,,,,,0.0810810810810811,TRUE
"ADMINISTRATIVE ASSISTANT",2017,72,65,7,,,,,,,0.0972222222222222,TRUE
"ADMINISTRATIVE ASSISTANT",2018,74,69,5,,,,,,,0.0675675675675676,TRUE
"ADMINISTRATIVE ASSISTANT",2019,71,66,5,,,,,,,0.0704225352112676,TRUE
"ADMINISTRATIVE ASSISTANT",2020,97,89,8,,,,,,,0.0824742268041237,TRUE
"ADMINISTRATIVE ASSISTANT",2021,99,91,8,,,,,,,0.0808080808080808,TRUE
"ADMINISTRATIVE ASSISTANT",2022,102,94,8,,,,,,,0.0784313725490196,TRUE
"ADMINISTRATIVE ASSISTANT",2023,104,95,9,,,,,,,0.0865384615384615,TRUE
"ADMINISTRATIVE ASSISTANT",2024,100,92,8,,,,,,,0.08,TRUE
"ADMINISTRATIVE ASSISTANT",2025,99,92,7,,,,,,,0.0707070707070707,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2016,13,11,2,,,,,,,0.153846153846154,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2017,16,14,2,,,,,,,0.125,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2018,16,14,2,,,,,,,0.125,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2019,17,15,2,,,,,,,0.117647058823529,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2020,18,16,2,,,,,,,0.111111111111111,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2021,18,16,2,,,,,,,0.111111111111111,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2022,17,14,3,,,,,,,0.176470588235294,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2023,25,21,4,,,,,,,0.16,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2024,29,24,5,,,,,,,0.172413793103448,TRUE
"ADMINISTRATIVE ASSISTANT TO COMMUNITY EDUCATION COUNCIL",2025,29,26,3,,,,,,,0.103448275862069,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2014,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2015,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2017,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2018,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2019,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2020,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2021,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2022,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2023,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2024,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE ASSISTANT TO THE COMPTROLLER",2025,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2014,1,0,1,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2015,1,0,1,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2016,1,0,1,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2017,1,0,1,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2018,1,0,1,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2019,1,0,1,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2020,1,0,1,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2021,1,0,1,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2022,1,0,1,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2023,1,0,1,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2024,1,0,1,,,,,,,1,TRUE
"ADMINISTRATIVE ASSISTANT TO THE MAYOR",2025,1,0,1,,,,,,,1,TRUE
"ADMINISTRATIVE ASSOCIATE",2014,41,38,3,,,,,,,0.0731707317073171,TRUE
"ADMINISTRATIVE ASSOCIATE",2015,41,39,2,,,,,,,0.048780487804878,TRUE
"ADMINISTRATIVE ASSOCIATE",2016,43,41,2,,,,,,,0.0465116279069767,TRUE
"ADMINISTRATIVE ASSOCIATE",2017,50,48,2,,,,,,,0.04,TRUE
"ADMINISTRATIVE ASSOCIATE",2018,55,52,3,,,,,,,0.0545454545454545,TRUE
"ADMINISTRATIVE ASSOCIATE",2019,55,51,4,,,,,,,0.0727272727272727,TRUE
"ADMINISTRATIVE ASSOCIATE",2020,67,61,6,,,,,,,0.0895522388059701,TRUE
"ADMINISTRATIVE ASSOCIATE",2021,68,61,7,,,,,,,0.102941176470588,TRUE
"ADMINISTRATIVE ASSOCIATE",2022,69,62,7,,,,,,,0.101449275362319,TRUE
"ADMINISTRATIVE ASSOCIATE",2023,71,63,8,,,,,,,0.112676056338028,TRUE
"ADMINISTRATIVE ASSOCIATE",2024,72,64,8,,,,,,,0.111111111111111,TRUE
"ADMINISTRATIVE ASSOCIATE",2025,68,62,6,,,,,,,0.0882352941176471,TRUE
"ADMINISTRATIVE ATTORNEY",2014,4,4,0,,,,,,,0,TRUE
"ADMINISTRATIVE ATTORNEY",2015,4,4,0,,,,,,,0,TRUE
"ADMINISTRATIVE ATTORNEY",2016,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE ATTORNEY",2017,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE ATTORNEY",2018,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE ATTORNEY",2019,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE ATTORNEY",2020,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE ATTORNEY",2021,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2014,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2015,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2016,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2017,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2018,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2019,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2020,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2021,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2022,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2023,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2024,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE BLASTING INSPECTOR",2025,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2014,5,3,2,,,,,,,0.4,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2015,5,4,1,,,,,,,0.2,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2016,6,5,1,,,,,,,0.166666666666667,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2017,9,7,2,,,,,,,0.222222222222222,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2018,7,5,2,,,,,,,0.285714285714286,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2019,5,4,1,,,,,,,0.2,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2020,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2021,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2022,3,2,1,,,,,,,0.333333333333333,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2023,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2024,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE BOROUGH SUPERINTENDENT",2025,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2014,32,30,2,,,,,,,0.0625,TRUE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2015,39,35,4,,,,,,,0.102564102564103,TRUE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2016,72,65,7,,,,,,,0.0972222222222222,TRUE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2017,83,78,5,,,,,,,0.0602409638554217,TRUE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2018,79,74,5,,,,,,,0.0632911392405063,TRUE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2019,101,97,4,,,,,,,0.0396039603960396,TRUE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2020,159,152,7,,,,,,,0.0440251572327044,TRUE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2021,127,121,6,,,,,,,0.047244094488189,TRUE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2022,99,92,7,,,,,,,0.0707070707070707,TRUE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2023,73,66,7,,,,,,,0.0958904109589041,TRUE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2024,69,62,7,,,,,,,0.101449275362319,TRUE
"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",2025,59,53,6,,,,,,,0.101694915254237,TRUE
"ADMINISTRATIVE CHIEF",2014,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE CHIEF",2015,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE CHIEF",2016,5,4,1,,,,,,,0.2,TRUE
"ADMINISTRATIVE CHIEF",2017,47,45,2,,,,,,,0.0425531914893617,TRUE
"ADMINISTRATIVE CHIEF",2018,66,61,5,,,,,,,0.0757575757575758,TRUE
"ADMINISTRATIVE CHIEF",2019,57,52,5,,,,,,,0.087719298245614,TRUE
"ADMINISTRATIVE CHIEF",2020,51,47,4,,,,,,,0.0784313725490196,TRUE
"ADMINISTRATIVE CHIEF",2021,45,43,2,,,,,,,0.0444444444444444,TRUE
"ADMINISTRATIVE CHIEF",2022,39,38,1,,,,,,,0.0256410256410256,TRUE
"ADMINISTRATIVE CHIEF",2023,34,34,0,,,,,,,0,TRUE
"ADMINISTRATIVE CHIEF",2024,17,17,0,,,,,,,0,TRUE
"ADMINISTRATIVE CHIEF",2025,17,17,0,,,,,,,0,TRUE
"ADMINISTRATIVE CITY PLANNER",2014,66,64,2,,,,,,,0.0303030303030303,TRUE
"ADMINISTRATIVE CITY PLANNER",2015,73,72,1,,,,,,,0.0136986301369863,TRUE
"ADMINISTRATIVE CITY PLANNER",2016,88,85,3,,,,,,,0.0340909090909091,TRUE
"ADMINISTRATIVE CITY PLANNER",2017,106,100,6,,,,,,,0.0566037735849057,TRUE
"ADMINISTRATIVE CITY PLANNER",2018,119,111,8,,,,,,,0.0672268907563025,TRUE
"ADMINISTRATIVE CITY PLANNER",2019,147,137,10,,,,,,,0.0680272108843537,TRUE
"ADMINISTRATIVE CITY PLANNER",2020,172,159,13,,,,,,,0.0755813953488372,TRUE
"ADMINISTRATIVE CITY PLANNER",2021,167,155,12,,,,,,,0.0718562874251497,TRUE
"ADMINISTRATIVE CITY PLANNER",2022,148,140,8,,,,,,,0.0540540540540541,TRUE
"ADMINISTRATIVE CITY PLANNER",2023,150,143,7,,,,,,,0.0466666666666667,TRUE
"ADMINISTRATIVE CITY PLANNER",2024,150,144,6,,,,,,,0.04,TRUE
"ADMINISTRATIVE CITY PLANNER",2025,156,149,7,,,,,,,0.0448717948717949,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2014,27,25,2,,,,,,,0.0740740740740741,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2015,29,27,2,,,,,,,0.0689655172413793,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2016,34,32,2,,,,,,,0.0588235294117647,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2017,36,33,3,,,,,,,0.0833333333333333,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2018,33,32,1,,,,,,,0.0303030303030303,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2019,35,34,1,,,,,,,0.0285714285714286,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2020,36,35,1,,,,,,,0.0277777777777778,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2021,37,35,2,,,,,,,0.0540540540540541,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2022,28,26,2,,,,,,,0.0714285714285714,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2023,29,27,2,,,,,,,0.0689655172413793,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2024,25,24,1,,,,,,,0.04,TRUE
"ADMINISTRATIVE CLAIM EXAMINER",2025,23,22,1,,,,,,,0.0434782608695652,TRUE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2014,10,9,1,,,,,,,0.1,TRUE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2015,16,12,4,,,,,,,0.25,TRUE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2016,30,27,3,,,,,,,0.1,TRUE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2017,68,65,3,,,,,,,0.0441176470588235,TRUE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2018,78,69,9,,,,,,,0.115384615384615,TRUE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2019,78,68,10,,,,,,,0.128205128205128,TRUE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2020,72,63,9,,,,,,,0.125,TRUE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2021,75,65,10,,,,,,,0.133333333333333,TRUE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2022,88,80,8,,,,,,,0.0909090909090909,TRUE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2023,93,85,8,,,,,,,0.0860215053763441,TRUE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2024,101,89,12,,,,,,,0.118811881188119,TRUE
"ADMINISTRATIVE COMMUNITY RELATIONS SPECIALIST",2025,99,88,11,,,,,,,0.111111111111111,TRUE
"ADMINISTRATIVE CONSTRUCTION PROJECT MANAGER",2014,52,48,4,,,,,,,0.0769230769230769,TRUE
"ADMINISTRATIVE CONSTRUCTION PROJECT MANAGER",2015,58,52,6,,,,,,,0.103448275862069,TRUE
"ADMINISTRATIVE CONSTRUCTION PROJECT MANAGER",2016,39,36,3,,,,,,,0.0769230769230769,TRUE
"ADMINISTRATIVE CONSTRUCTION PROJECT MANAGER",2017,40,37,3,,,,,,,0.075,TRUE
"ADMINISTRATIVE CONSTRUCTION PROJECT MANAGER",2018,40,36,4,,,,,,,0.1,TRUE
"ADMINISTRATIVE CONSTRUCTION PROJECT MANAGER",2019,51,47,4,,,,,,,0.0784313725490196,TRUE
"ADMINISTRATIVE CONSTRUCTION PROJECT MANAGER",2020,68,61,7,,,,,,,0.102941176470588,TRUE
"ADMINISTRATIVE CONSTRUCTION PROJECT MANAGER",2021,69,60,9,,,,,,,0.130434782608696,TRUE
"ADMINISTRATIVE CONSTRUCTION PROJECT MANAGER",2022,66,58,8,,,,,,,0.121212121212121,TRUE
"ADMINISTRATIVE CONSTRUCTION PROJECT MANAGER",2023,70,62,8,,,,,,,0.114285714285714,TRUE
"ADMINISTRATIVE CONSTRUCTION PROJECT MANAGER",2024,65,58,7,,,,,,,0.107692307692308,TRUE
"ADMINISTRATIVE CONSTRUCTION PROJECT MANAGER",2025,50,45,5,,,,,,,0.1,TRUE
"ADMINISTRATIVE CONSULTANT",2017,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE CONSULTANT",2018,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE CONSULTANT",2019,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE CONSULTANT",2020,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE CONSULTANT",2021,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE CONSULTANT",2022,4,4,0,,,,,,,0,TRUE
"ADMINISTRATIVE CONSULTANT",2023,5,5,0,,,,,,,0,TRUE
"ADMINISTRATIVE CONSULTANT",2024,5,5,0,,,,,,,0,TRUE
"ADMINISTRATIVE CONSULTANT",2025,4,4,0,,,,,,,0,TRUE
"ADMINISTRATIVE CONTRACT SPECIALIST",2019,127,111,16,,,,,,,0.125984251968504,TRUE
"ADMINISTRATIVE CONTRACT SPECIALIST",2020,115,102,13,,,,,,,0.11304347826087,TRUE
"ADMINISTRATIVE CONTRACT SPECIALIST",2021,105,92,13,,,,,,,0.123809523809524,TRUE
"ADMINISTRATIVE CONTRACT SPECIALIST",2022,91,82,9,,,,,,,0.0989010989010989,TRUE
"ADMINISTRATIVE CONTRACT SPECIALIST",2023,94,84,10,,,,,,,0.106382978723404,TRUE
"ADMINISTRATIVE CONTRACT SPECIALIST",2024,90,81,9,,,,,,,0.1,TRUE
"ADMINISTRATIVE CONTRACT SPECIALIST",2025,86,78,8,,,,,,,0.0930232558139535,TRUE
"ADMINISTRATIVE DEPUTY REGISTER",2014,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE DEPUTY REGISTER",2015,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE DEPUTY REGISTER",2016,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE DEPUTY REGISTER",2017,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE DEPUTY REGISTER",2018,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE DEPUTY REGISTER",2019,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE DEPUTY REGISTER",2020,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE DEPUTY REGISTER",2021,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE DEPUTY REGISTER",2022,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE DEPUTY REGISTER",2023,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE DEPUTY REGISTER",2024,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE DEPUTY REGISTER",2025,4,4,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF LABORATORY",2014,18,17,1,,,,,,,0.0555555555555556,TRUE
"ADMINISTRATIVE DIRECTOR OF LABORATORY",2015,18,17,1,,,,,,,0.0555555555555556,TRUE
"ADMINISTRATIVE DIRECTOR OF LABORATORY",2016,15,14,1,,,,,,,0.0666666666666667,TRUE
"ADMINISTRATIVE DIRECTOR OF LABORATORY",2017,14,13,1,,,,,,,0.0714285714285714,TRUE
"ADMINISTRATIVE DIRECTOR OF LABORATORY",2018,15,14,1,,,,,,,0.0666666666666667,TRUE
"ADMINISTRATIVE DIRECTOR OF LABORATORY",2019,19,18,1,,,,,,,0.0526315789473684,TRUE
"ADMINISTRATIVE DIRECTOR OF LABORATORY",2020,18,18,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF LABORATORY",2021,14,14,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF LABORATORY",2022,14,14,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF LABORATORY",2023,16,16,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF LABORATORY",2024,17,16,1,,,,,,,0.0588235294117647,TRUE
"ADMINISTRATIVE DIRECTOR OF LABORATORY",2025,17,16,1,,,,,,,0.0588235294117647,TRUE
"ADMINISTRATIVE DIRECTOR OF MARINE MAINTENANCE",2014,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF MARINE MAINTENANCE",2015,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF MARINE MAINTENANCE",2016,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF MARINE MAINTENANCE",2017,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF MARINE MAINTENANCE",2018,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF MARINE MAINTENANCE",2019,1,1,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF MARINE MAINTENANCE",2020,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF MARINE MAINTENANCE",2021,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF MARINE MAINTENANCE",2022,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF MARINE MAINTENANCE",2023,2,2,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF MARINE MAINTENANCE",2024,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF MARINE MAINTENANCE",2025,3,3,0,,,,,,,0,TRUE
"ADMINISTRATIVE DIRECTOR OF RESIDENTIAL CHILD CARE",2014,11,8,3,,,,,,,0.272727272727273,TRUE
"ADMINISTRATIVE DIRECTOR OF RESIDENTIAL CHILD CARE",2015,21,17,4,,,,,,,0.19047619047619,TRUE
"ADMINISTRATIVE DIRECTOR OF RESIDENTIAL CHILD CARE",2016,19,15,4,,,,,,,0.210526315789474,TRUE
"ADMINISTRATIVE DIRECTOR OF RESIDENTIAL CHILD CARE",2017,19,15,4,,,,,,,0.210526315789474,TRUE
"ADMINISTRATIVE DIRECTOR OF RESIDENTIAL CHILD CARE",2018,18,13,5,,,,,,,0.277777777777778,TRUE
"ADMINISTRATIVE DIRECTOR OF RESIDENTIAL CHILD CARE",2019,28,25,3,,,,,,,0.107142857142857,TRUE
